joss_id,title,language,dependencies,predicted_categories,ground_truth,reasoning,success,error
1442,phylosmith: an R-package for reproducible and efficient microbiome analysis with phyloseq-objects,R,"['BiocStyle', 'RColorBrewer', 'Rcpp', 'RcppArmadillo', 'RcppParallel', 'RcppProgress', 'Rtsne', 'data.table', 'dendextend', 'devtools', 'ggplot2', 'ggraph', 'ggrepel', 'grDevices', 'igraph', 'knitr', 'parallel', 'phyloseq', 'rmarkdown', 'sf']","['Data Analytics', 'Ris', 'Software', 'Ui', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software']",,True,
1358,The MTPy software package for magnetotelluric data analysis and visualisation,Python,"['flake8', 'geopandas', 'matplotlib', 'netcdf4', 'numpy', 'numpydoc', 'pillow', 'pyproj', 'pytest', 'pyyaml', 'qtpy', 'scipy', 'sphinx']","['Data Analytics', 'Ris', 'Software', 'Ui', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software']",,True,
1350,rGUIDANCE – alignment confidence score computation in R,R,"['Rcpp', 'adephylo', 'ape', 'doSNOW', 'foreach', 'ips', 'knitr', 'methods', 'pbmcapply', 'phangorn', 'phylobase', 'plyr', 'rmarkdown', 'stringr', 'useful']","['Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software']",,True,
1252,LightTwinSVM: A Simple and Fast Implementation of Standard Twin Support Vector Machine Classifier,Python,"['numpy', 'numpydoc', 'pandas', 'pybind11', 'scikit-learn', 'scipy', 'sklearn', 'xlsxwriter']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software']",,True,
360,ClimDown: Climate Downscaling in R,R,"['PCICt', 'RUnit', 'abind', 'fields', 'foreach', 'ncdf4', 'seas', 'stats', 'udunits2']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software']",,True,
538,psrqpy: a python interface for querying the ATNF pulsar catalogue,Python,"['ads', 'appdirs', 'astropy', 'autodoc', 'beautifulsoup4', 'matplotlib', 'numpy', 'packaging', 'pandas', 'pytest', 'pytest-cov', 'pytest-socket', 'recommonmark', 'requests', 'scipy', 'sphinx', 'sphinx_rtd_theme']","['Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software']",,True,
348,'Spectrum': Spectral Analysis in Python,Python,"['easydev', 'matplotlib', 'numpy', 'numpydoc', 'pillow', 'scipy', 'sequana_sphinxext', 'sphinx', 'sphinx_copybutton', 'sphinx_gallery', 'sphinx_rtd_theme', 'sphinxcontrib_googleanalytics']","['Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software']",,True,
142,shmlast: An improved implementation of Conditional Reciprocal Best Hits with LAST and Python,Python,"['doit', 'ficus', 'filelock', 'matplotlib', 'numpy', 'ope', 'pandas', 'pytest', 'pytest-benchmark', 'scipy', 'screed', 'seaborn']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software']",,True,
7871,GCol: A High-Performance Python Library for Graph Colouring,Python,"['ipython', 'matplotlib', 'networkx', 'numpydoc', 'sphinx', 'sphinx-math-dollar']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Ui']",,True,
6240,WearableHRV: A Python package for the validation of heart rate and heart rate variability in wearables,Python,"['IPython', 'astropy', 'avro-python3', 'hrv-analysis', 'ipywidgets', 'matplotlib', 'numpy', 'pandas', 'pingouin', 'plotly', 'pooch', 'scipy', 'seaborn', 'sphinx', 'sphinx_markdown_tables', 'sphinx_rtd_theme', 'statsmodels']","['Data Analytics', 'Ris', 'Software', 'Ui', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Ui']",,True,
24,corner.py: Scatterplot matrices in Python,Python,"['arviz', 'arviz-base', 'ipython', 'matplotlib', 'myst-nb', 'pandoc', 'pytest', 'scipy', 'sphinx', 'sphinx-book-theme']","['Data Analytics', 'Software', 'Ui', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Ui']",,True,
6815,nrt: operational monitoring of satellite image time-series in Python,Python,"['affine', 'dask', 'matplotlib', 'netCDF4', 'nrt-data', 'numba', 'numpy', 'pandas', 'pytest', 'rasterio', 'scipy', 'sphinx', 'sphinx-gallery', 'sphinx_rtd_theme', 'xarray']","['Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris']",,True,
3642,Feature-engine: A Python package for feature engineering for machine learning,Python,"['Sphinx', 'docutils', 'numpy', 'numpydoc', 'pandas', 'pydata_sphinx_theme', 'scikit-learn', 'scipy', 'sphinx_autodoc_typehints', 'statsmodels']","['Data Analytics', 'Software', 'Ris', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris']",,True,
3322,IDCeMPy: Python Package for Inflated Discrete Choice Models,Python,"['Sphinx', 'autodoc', 'numpy', 'numpydoc', 'pandas', 'scipy', 'sphinx-hoverxref', 'sphinx-notfound-page', 'sphinx_rtd_theme']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris']",,True,
2990,netrd: A library for network reconstruction and graph distances,Python,"['Sphinx', 'networkx', 'numpy', 'numpydoc', 'ortools', 'scikit-learn', 'scipy', 'sphinx-rtd-theme']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris']",,True,
3022,Simulating instrumental systematics of Cosmic Microwave Background experiments with s4cmb,Python,"['astropy', 'coverage', 'coveralls', 'ephem', 'healpy', 'matplotlib', 'mpi4py', 'numpy', 'scipy']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software Analytics']",,True,
380,"Histogram-weighted Networks for Feature Extraction, Connectivity and Advanced Analysis in Neuroscience",Python,"['codecov', 'hypothesis', 'matplotlib', 'medpy', 'networkx', 'numpy']","['Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software Analytics']",,True,
8505,smolyax: a high-performance implementation of the Smolyak interpolation operator in JAX,Python,"['black', 'flake8', 'flake8-pyproject', 'ipykernel', 'jax', 'matplotlib', 'mypy', 'numba', 'pdoc', 'pytest', 'pytest-benchmark', 'pytype']","['Modeling And Simulation', 'Data Analytics', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software', 'Software Analytics', 'Ui']",,True,
6425,JeFaPaTo - A joint toolbox for blinking analysis and facial features extraction,Python,"['PyQt6', 'PyQt6-Qt6', 'black', 'dbus-python', 'espbm', 'flake8', 'isort', 'matplotlib', 'mediapipe', 'numpy', 'opencv-contrib-python', 'opencv-python-headless', 'openpyxl', 'pandas', 'pluggy', 'plyer', 'pre-commit', 'pretty_errors', 'protobuf', 'psutil']","['Data Analytics', 'Ris', 'Software', 'Ui', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software', 'Software Analytics', 'Ui']",,True,
5585,QuantEcon.py: A community based Python library for quantitative economics,Python,"['coverage', 'flake8', 'numba', 'numpy', 'pandas', 'pytest', 'requests', 'scipy', 'sympy']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software', 'Software Analytics']",,True,
1959,Pyglmnet: Python implementation of elastic-net regularized generalized linear models,Python,"['coverage', 'flake8', 'numpy', 'pandas', 'pydocstyle', 'pytest', 'pytest-cov', 'scikit-learn', 'scipy', 'tqdm']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software', 'Software Analytics']",,True,
1286,iced: fast and memory efficient normalization of contact maps,Python,"['codecov', 'cython', 'flake8', 'numpy', 'pandas', 'pytest', 'pytest-cov', 'scikit-learn', 'scipy']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software', 'Software Analytics']",,True,
1077,iRF: extracting interactions from random forests,R,"['AUC', 'MASS', 'Matrix', 'RColorBrewer', 'Rcpp', 'covr', 'data.table', 'doParallel', 'doRNG', 'dplyr', 'fastmatch', 'foreach', 'memoise', 'methods', 'ranger', 'rgl', 'stringr', 'testthat']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software', 'Software Analytics']",,True,
580,PyMap3D: 3-D coordinate conversions for terrestrial and geospace environments,Python,"['astropy', 'flake8', 'flake8-blind-except', 'flake8-bugbear', 'flake8-builtins', 'mypy', 'numpy', 'pyproj', 'pytest', 'pytest-cov', 'python-dateutil', 'types-python-dateutil', 'types-requests', 'xarray']","['Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software', 'Software Analytics']",,True,
137,Pyret: A Python package for analysis of neurophysiology data,Python,"['coverage', 'flake8', 'matplotlib', 'numpy', 'pip', 'pytest', 'scikit-image', 'scikit-learn', 'scipy']","['Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software', 'Software Analytics']",,True,
8515,ASSUME - Agent-based Simulation for Studying and Understanding Market Evolution,Python,"['argcomplete', 'demandlib', 'highspy', 'holidays', 'mango-agents', 'matplotlib', 'mypy', 'nest-asyncio', 'numpy', 'pandas', 'psycopg2-binary', 'pvlib', 'pyomo', 'pypsa', 'pytest', 'pytest-asyncio', 'pytest-cov', 'python-dateutil', 'pyyaml', 'pyyaml-include']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software', 'Ui']",,True,
8183,Turftopic: Topic Modelling with Contextual Representations from Sentence Transformers,Python,"['datamapplot', 'griffe', 'huggingface-hub', 'igraph', 'jieba', 'joblib', 'mkdocs', 'mkdocs-autorefs', 'mkdocs-material', 'mkdocs-material-extensions', 'mkdocstrings', 'mkdocstrings-python', 'numpy', 'openTSNE', 'openai', 'pillow', 'pyro-ppl', 'rich', 'scikit-learn', 'scipy']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process', 'Ui']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software', 'Ui']",,True,
6566,OMEGA-Py: Python Tools for OMEGA Data,Python,"['matplotlib', 'mkdocs', 'mkdocs-gen-files', 'mkdocs-literate-nav', 'mkdocs-material', 'mkdocstrings', 'mkdocstrings-python', 'numpy', 'pandas', 'scipy', 'tqdm']","['Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software', 'Ui']",,True,
6855,rgfrosh: A Python package for calculating shock conditions using real gas equations of state,Python,"['CoolProp', 'attrs', 'black', 'cairosvg', 'cantera', 'mike', 'mkdocs-material', 'mkdocstrings-python', 'numpy', 'pillow', 'pytest', 'pytest-cov', 'tabulate']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software', 'Ui']",,True,
5996,Machine Learning Validation via Rational Dataset Sampling with astartes,Python,"['aimsim_core', 'black', 'isort', 'kaleido', 'numpy', 'pandas', 'plotly', 'py2opsin', 'pytest', 'scikit_learn', 'scipy', 'tabulate']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software', 'Ui']",,True,
5131,Pyra: Automated EM27/SUN Greenhouse Gas Measurement Software,Python,"['circadian-scp-upload', 'click', 'colorama', 'deepdiff', 'filelock', 'jdcal', 'lazydocs', 'mypy', 'numpy', 'opencv-python', 'pillow', 'psutil', 'pydantic', 'pytest', 'pytest-cov', 'pytest-order', 'python-snap7', 'requests', 'ruff', 'scikit-image']","['Data Analytics', 'Ris', 'Software', 'Process', 'Hardware']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software', 'Ui']",,True,
3347,ConTEXT Explorer: a web-based text analysis tool for exploring and visualizing concepts across time,Python,"['Whoosh', 'backports.csv', 'dash', 'dash-bootstrap-components', 'dash-core-components', 'dash-daq', 'dash-html-components', 'dash-table', 'dash-uploader', 'gensim', 'gunicorn', 'nltk', 'numpy', 'pandas', 'pytest', 'selenium', 'spacy', 'urllib3', 'wordcloud']","['Data Analytics', 'Ris', 'Software', 'Ui', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software', 'Ui']",,True,
3285,exoplanet: Gradient-based probabilistic inference for exoplanet data & other astronomical time series,Python,"['.[docs]', 'corner', 'emcee', 'jupyterlab', 'jupytext', 'lightkurve', 'matplotlib', 'numpy', 'pymc3', 'pymc3-ext', 'xarray']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Ui']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software', 'Ui']",,True,
2074,pyGOURGS - global optimization of n-ary tree representable problems using uniform random global search,Python,"['lmfit', 'methodtools', 'mpmath', 'numexpr', 'numpy', 'pandas', 'parmap', 'pytest', 'pytest-cov', 'scikit-learn', 'sh', 'sqlitedict', 'sympy', 'tabulate', 'tqdm']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software', 'Ui']",,True,
1891,Hypothesis: A new approach to property-based testing,Python,"['attrs', 'black', 'click', 'crosshair-tool', 'django', 'dpcontracts', 'exceptiongroup', 'hypothesis-crosshair', 'lark', 'libcst', 'numpy', 'pandas', 'pytest', 'python-dateutil', 'pytz', 'redis', 'rich', 'sortedcontainers', 'tzdata', 'watchdog']","['Software Analytics', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software', 'Ui']",,True,
7314,PyForestScan: A Python library for calculating forest structural metrics from lidar point cloud data,Python,"['black', 'flake8', 'geopandas', 'matplotlib', 'numpy', 'pandas', 'pdal', 'pyproj', 'pytest', 'pytest-cov', 'rasterio', 'requests', 'scipy', 'setuptools', 'shapely', 'tqdm']","['Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software']",,True,
7008,spatPomp: An R package for spatiotemporal partially observed Markov process models,R,"['abind', 'doParallel', 'doRNG', 'dplyr', 'foreach', 'ggplot2', 'methods', 'parallel', 'pomp', 'rlang', 'stringr', 'tidyr']",[],"['Data Analytics', 'Modeling And Simulation', 'Process', 'Software']",,False,JSON parse error: Extra data: line 3 column 1 (char 94)
6096,A Python module to combine $p$ values arising from discrete tests.,Python,"['combine_pvalues_discrete', 'matplotlib', 'numpy', 'numpydoc', 'pytest-rng', 'pytest-runner', 'scipy', 'setuptools_scm', 'statsmodels', 'symengine']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software']",,True,
5148,excitingtools: An exciting Workflow Tool,Python,"['ase', 'matplotlib', 'numpy', 'pytest', 'wheel']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software']",,True,
5221,SLEPLET: Slepian Scale-Discretised Wavelets in Python,Python,"['gmpy2', 'hypothesis', 'libigl', 'matplotlib', 'multiprocess', 'numba', 'numpy', 'platformdirs', 'plotly', 'pooch', 'pydantic', 'pys2let', 'pyssht', 'scipy', 'seaborn', 'tomli', 'tqdm']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software']",,True,
5183,SolvationAnalysis: A Python toolkit for understanding liquid solvation structure in classical molecular dynamics simulations,Python,"['matplotlib', 'mdanalysis', 'numpy', 'pandas', 'pathlib', 'plotly', 'pytest', 'rdkit', 'scipy', 'setuptools', 'statsmodels']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software']",,True,
4623,solid_dmft: gray-boxing DFT+DMFT materials simulations with TRIQS,Python,"['numpy', 'numpydoc', 'scikit-image', 'scipy', 'tomli']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software']",,True,
3612,DBSP_DRP: A Python package for automated spectroscopic data reduction of DBSP data,Python,"['astropy', 'configobj', 'matplotlib', 'numpy', 'pypeit', 'pytest', 'scipy', 'tqdm', 'yattag']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software']",,True,
3666,sandpyper: A Python package for UAV-SfM beach volumetric and behavioural analysis,Python,"['fuzzywuzzy', 'geopandas', 'matplotlib', 'numpy', 'pandas', 'pooch', 'pysal', 'rasterio', 'richdem', 'scikit-image', 'scikit-learn', 'scipy', 'seaborn', 'tqdm']","['Data Analytics', 'Ris', 'Software', 'Integrative Analysis']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software']",,True,
3598,bfit: A Python Application For Beta-Detected NMR,Python,"['argparse', 'bdata', 'iminuit', 'jax', 'jaxlib', 'matplotlib', 'pandas', 'pytest', 'pyyaml', 'requests', 'scipy', 'tqdm', 'wheel']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software']",,True,
3054,gmr: Gaussian Mixture Regression,Python,"['matplotlib', 'numpy', 'pdoc3', 'pytest', 'pytest-cov', 'scikit-learn', 'scipy', 'svgpathtools']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software']",,True,
2952,RivGraph: Automatic extraction and analysis of river and delta channel network topology,Python,"['fastdtw', 'geopandas', 'loguru', 'matplotlib', 'networkx', 'numpy', 'opencv-python', 'pytest', 'scikit-image', 'scipy', 'shapely']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Software']",,True,
